wn_synset,bn:id,pos,lemmata EN,definition,lemmata NL,is it related to music?,note,removed EN,removed NL
,bn:02929777n,,"positive_hardcore, posi-core, posi_core, posicore","Positive hardcore is a branch of the hardcore punk music scene, that is socially aware, or focuses on values, such as being inclusive, community-oriented, and anti-violent.",positieve_hardcore,YES,,,
,bn:01997647n,,posi_music,"Posi music has been around since the 1940s, though only recently has a definitive label been applied to music in this genre.",posi_ muziek,YES,,,
,bn:01035769n,,"popular_music_pedagogy, rock_music_pedagogy, popular_music_education, rock_music_education","Popular music pedagogy — alternatively called popular music education, rock music pedagogy, or rock music education — is a development in music education consisting of the systematic teaching and learning of popular music both inside and outside formal classroom settings.",pop_muziekpedagogiek,YES,,,
,bn:01035769n,,"popular_music_pedagogy, rock_music_pedagogy, popular_music_education, rock_music_education","Popular music pedagogy — alternatively called popular music education, rock music pedagogy, or rock music education — is a development in music education consisting of the systematic teaching and learning of popular music both inside and outside formal classroom settings.",rock_muziekpedagogiek,YES,,,
,bn:15377177n,,popular_music_of_birmingham,Birmingham's culture of popular music first developed in the mid-1950s.,populaire_muziek_van_birmingham,YES,,,
,bn:01186496n,,"popular_music_in_sweden, swedish_music_export, swedish_music_abroad, swedish_pop_music, swedish_rock, swedish_pop, swedish_rock_music","Swedish popular music, also called Swedish pop music, or just Swedish pop, refers to music that has swept the Swedish mainstream at any given point in recent times.",zweedse_pop_muziek,YES,,,
,bn:02656669n,,"pop_sunda, sundanese_pop",Sundanese pop or Pop sunda is Indonesian pop music which is a blend of traditional Sundanese music with contemporary western pop music.,sundanese_pop,YES,,,
,bn:00341265n,,"pop_music_in_ukraine, pop_music_in_the_ukraine, popular_music_in_ukraine",Pop music in Ukraine is Western influenced pop music in its various forms that has been growing in popularity in Ukraine since the 1960s.,pop_muziek_in_Oekraïne,YES,,,
,bn:01455384n,,"polytempo, multitemporal_music, polytempic",The term polytempo or polytempic is used to describe music in which two or more tempi occur simultaneously.,polytempo,YES,,,
,bn:03865458n,,polyphonic_song_of_epirus,"The polyphonic song of Epirus is a form of traditional folk polyphony practiced among Albanians, Aromanians, Greeks and Macedonians in southern Albania and northwestern Greece.",polifoon_lied_van_Epirus,YES,,,
,bn:14407705n,,"political_music_in_china, political_musics_in_china",Political music in China consists of Patriotic Music and Revolutionary Music.,politieke_muziek_in_China,YES,,,
,bn:01115270n,,polish_reggae,Reggae is one of the most popular music genres in Poland.,poolse_reggae,YES,,,
,bn:01567585n,,"polish_hip_hop, polish_hiphop","The Polish hip hop scene was born in the early 1990s, due to the popularity of American rap.",poolse_hip_hop,YES,,,
,bn:02511759n,,plugola,"Plugola is the illicit business practice of endorsing a product or service on radio or television for personal gain, without the consent of the network or stations.",plugola,YES,,,
,bn:00994421n,,"playing_by_ear, learning_music_by_ear, taught_by_ear, learning_by_ear, play_by_ear","Playing or learning by ear is the ability of a performing musician to reproduce a piece of music they have heard, without having seen it notated in any form of sheet music.",op_gehoor_spelen,YES,,,
,bn:00683514n,,piston,"The piston is a type of oboe invented by Breton musician, teacher, and luthier Youenn Le Bihan in 1983.",piston,YES,,,
,bn:01130189n,,pipe_banner,A pipe banner is a decorative flag for the Scottish Highland bagpipes.,pijp_spandoek,YES,,,
,bn:01078513n,,"pinoy_reggae, filipino_reggae",Filipino reggae or Pinoy reggae is reggae music created in the Philippines.,fiilippijnse_reggae,YES,,,
,bn:01626342n,,"pinoy_pop, opm_pop, p-pop, k-pop, filipino_pop","Pinoy pop, also known as Philippine pop, Filipino pop or P-pop, refers to a popular contemporary music in the Philippines originating from the OPM genre.",p-pop,YES,,,
,bn:01626342n,,"pinoy_pop, opm_pop, p-pop, k-pop, filipino_pop","Pinoy pop, also known as Philippine pop, Filipino pop or P-pop, refers to a popular contemporary music in the Philippines originating from the OPM genre.",k-pop,YES,,,
,bn:01626342n,,"pinoy_pop, opm_pop, p-pop, k-pop, filipino_pop","Pinoy pop, also known as Philippine pop, Filipino pop or P-pop, refers to a popular contemporary music in the Philippines originating from the OPM genre.",filipijnse_pop,YES,,,
,bn:00431392n,,"ping-pong_recording, ping_pong_recording_technique, reduction_mixing, ping-pong_recording_technique",Ping-pong recording is a method of sound recording.,ping-pong_registreren,YES,,,
,bn:00062299n,,piece,An artistic or literary composition,piece,YES,,,
,bn:02816600n,,"pickup_group, pickup_band, pickup_orchestra, jobbing_band","A pickup group is a group of professional musicians, which may be session musicians who are hired to play for a limited time period—ranging from a single concert or sound recording session to several weeks of shows—before disbanding.",pickup_band,YES,,,
,bn:02816600n,,"pickup_group, pickup_band, pickup_orchestra, jobbing_band","A pickup group is a group of professional musicians, which may be session musicians who are hired to play for a limited time period—ranging from a single concert or sound recording session to several weeks of shows—before disbanding.",pickup_orkest,YES,,,
,bn:01792742n,,piano_six_hands,Music described as piano six hands is for three pianists at one piano.,piano_zeshandig,YES,,,
,bn:01855122n,,piano_repertoire,"The piano repertoire is the set of all pieces of music written for one or more pianists, performed on one or more pianos, with or without other instruments.",piano_repertoire,YES,,,
,bn:01717619n,,phrasing,"In DJing, phrasing, also called stage matching, refers to alignment of phrases of two tracks in a mix.",phrasing,YES,,,
,bn:02543021n,,phonetical_singing,"Phonetical singing is singing by learning and performing the lyrics of a song by the words' phonetic sounds, without necessarily understanding the content of the lyrics, for example an artist who performs in Spanish even though they may not be proficient in the language.",fonetische_zang,YES,,,
,bn:01393753n,,"phleng_phuea_chiwit, songs_for_life, pleng_phua_cheewit, song_for_life, phleng_pheua_chiwit",Phleng phuea chiwit,phleng_phuea_chiwit,YES,,,
,bn:00641686n,,phase_vocoder,A phase vocoder is a type of vocoder-purposed algorithm which can interpolate information present in the frequency and time domains of audio signals by using phase information extracted from a frequency transform.,phase_vocoder,YES,,,
,bn:02898465n,,"phase_music, phasing, phase_shifting",Phase music is a form of music that uses phasing as a primary compositional process.,fase_muziek,YES,,,
,bn:00061274n,,"peg, tuning_peg",Regulator that can be turned to regulate the pitch of the strings of a stringed instrument,schroef,YES,,,
,bn:01588974n,,"pate, pate_drum","The Pātē is a Samoan percussion instrument of Tahitian origin, named after the Samoan word for ""beat"" or ""clap"" ""pulse"".",pate,YES,,,
,bn:03705115n,,"passover_songs, haggadah_music, passover_music, ki_lo_na'eh, ki_lo_naeh, passover_song","Passover songs are songs from the seder, the festive meal associated with the Jewish festival of Passover.",passover_lieden,YES,,,
,bn:03705115n,,"passover_songs, haggadah_music, passover_music, ki_lo_na'eh, ki_lo_naeh, passover_song","Passover songs are songs from the seder, the festive meal associated with the Jewish festival of Passover.",passover_muziek,YES,,,
,bn:00651310n,,"pashto_music, music_of_nwfp, pashtun_music",Pashto music is commonly performed in Afghanistan and Pakistan among Pashtun people.,pashtun_muziek,YES,,,
,bn:02836877n,,parody_in_popular_music,"The original use of the term ""parody"" in music referred to re-use for wholly serious purposes of existing music.",parodie_in_populaire_muziek,YES,,,
,bn:01615100n,,"parlor_guitar, parlor_guitars, parlour_guitar, parlor-style_guitar",Parlor or parlour guitar usually refers to a type of acoustic guitar smaller than a Size No.0 Concert Guitar by C. F. Martin & Company.,parlor_gitaar,YES,,,
,bn:02942000n,,pararayki,The pararayki is a long-necked lute played by the Ainu people of the Kuril Islands.,pararayki,YES,,,
,bn:01974309n,,"papare, srilankan_papare",Papare is a form of music which originated in Sri Lanka.,papare,YES,,,
,bn:00328015n,,"pakistani_rock, urdu_rock",Pakistani rock is a variety of rock music that is largely produced in Pakistan.,pakistaanse_rock,YES,,,
,bn:01033785n,,"pakistani_music_journalism, pakistan_music_journalism",Music journalism in Pakistan has grown especially with the growth of the country's pop music industry and scene.,pakistaanse_muziekjournalistiek,YES,,,
,bn:00896539n,,"pakistani_hip_hop, pakistani_hip_hop_music, urdu_hip_hop, urdu_rap, punjabi_rap, pakistani_underground_music, punjabi_hip_hop, pakistani_rap, sindhi_hip_hop",Pakistani hip hop is a music genre in Pakistan influenced heavily from merging American hip hop style beats with Pakistani poetry.,pakistaanse_hip_hop,YES,,,
,bn:01446032n,,"paila_criolla, pailas_criollas, timbal, paila",Paila criolla is the term given to a Cuban membranophone.,paila_criolla,YES,,,
,bn:01446032n,,"paila_criolla, pailas_criollas, timbal, paila",Paila criolla is the term given to a Cuban membranophone.,pailas_criollas,YES,,,
,bn:01446032n,,"paila_criolla, pailas_criollas, timbal, paila",Paila criolla is the term given to a Cuban membranophone.,paila,YES,,,
,bn:02754525n,,"pagode, moda_de_viola",Pagode is a type of Brazilian country-folk traditional style of music.,moda_de_viola,YES,,,
,bn:01712963n,,ovi,"Ovi are wedding songs in Goa, India, sung during the pre-marriage ceremony known as Chuddo and Sado ceremony during which the red dress sado is stitched by a tailor.",ovi,YES,,,
,bn:01095477n,,oversinging,"Oversinging is a term, sometimes derogatory, aimed at vocal styles that dominate the music they are performed in, including melisma and belting, and over-usage of embellishments on one sound.",oversinging,YES,,,
,bn:02502546n,,overhead_microphone,"Overhead microphones are those used in sound recording and live sound reproduction to pick up ambient sounds, transients and the overall blend of instruments.",overhead_microfoon,YES,,,
,bn:15257019n,,"out_of_phase_stereo, out-of-phase_stereo, voice_removal","Out Of Phase Stereo is an audio technique which manipulates the phase of a stereo audio track, to isolate or remove certain components of the stereo mix.",out_of_phase_stereo,YES,,,
,bn:15257019n,,"out_of_phase_stereo, out-of-phase_stereo, voice_removal","Out Of Phase Stereo is an audio technique which manipulates the phase of a stereo audio track, to isolate or remove certain components of the stereo mix.",out-of-phase_stereo,YES,,,
,bn:15257019n,,"out_of_phase_stereo, out-of-phase_stereo, voice_removal","Out Of Phase Stereo is an audio technique which manipulates the phase of a stereo audio track, to isolate or remove certain components of the stereo mix.",voice_removal,YES,,,
,bn:16515113n,,ottu,"The ottu is a double reed wind instrument, used in Carnatic music of Southern India to provide a drone accompaniment to the similar nadaswaram oboe.",ottu,YES,,,
,bn:01880961n,,osogovka,"Osogovka is a Macedonian folk dance and its music, rhythm, costumes and geographical originate from the villages of Osogovo Mountain.",osogovka,YES,,,
,bn:03140514n,,"orchestral_percussion, classical_percussion, orchestra_percussionist",Orchestral percussion are percussion instruments used in orchestras and concert bands mainly in classical music and related styles.,orkestrale_percussie,YES,,,
,bn:03638143n,,"orchestral_enhancement, pre-recorded_music","Orchestral enhancement is the technique of using orchestration techniques, architectural modifications, or electronic technologies to modify the sound, complexity, or color of a musical theatre, ballet or opera pit orchestra.",orkestrale_verbeteren,YES,,,
,bn:02145494n,,orchestral_build,Orchestral build is a term used in disco music to describe the systematic overlapping of prerecorded elements of the symphony orchestra during an interlude of a song.,orkestrale_opbouw,YES,,,
